Sample_Name,NODE_ID,family.supergroup,Country,Site,Collection_MY,Collection_Y,Season,Mosq_Species_Name,Mapped_Reads,Total_Reads_in_Lib,Non_rRNA_Reads,RPM,Virus_name_fin_cut,Virus_name_final
HGJMGBGXG_Madagascar-Amparafaravola-Aug-2019-Dry-Ma-uniformis-2_S64,NODE_1_length_6913_cov_29.339474,Metaviridae,Madagascar,Amparafaravola,Aug-19,2019,Dry,Mansonia uniformis,4506,11181658,7987942,564.1,Amparafaravola meta-like virus 15 ,Amparafaravola meta-like virus 15  isolate MAD691
HGJMGBGXG_Madagascar-Amparafaravola-Aug-2019-Dry-Ma-uniformis-3_S65,NODE_5_length_7237_cov_47.489391,Metaviridae,Madagascar,Amparafaravola,Aug-19,2019,Dry,Mansonia uniformis,6635,9779046,8578067,773.48,Amparafaravola meta-like virus 15 ,Amparafaravola meta-like virus 15  isolate MAD700
HGJMGBGXG_Madagascar-Amparafaravola-Feb-2019-Rainy-Mansonia-uniformis-1_S16,NODE_28_length_4353_cov_20.426869,Metaviridae,Madagascar,Amparafaravola,Feb-19,2019,Rainy,Mansonia uniformis,2519,11923042,5137707,490.3,Amparafaravola meta-like virus 15 ,Amparafaravola meta-like virus 15  isolate MAD763
HGJMGBGXG_Madagascar-Amparafaravola-Feb-2019-Rainy-Mansonia-uniformis-2_S17,NODE_1_length_7043_cov_21.546628,Metaviridae,Madagascar,Amparafaravola,Feb-19,2019,Rainy,Mansonia uniformis,3686,8124834,5194077,709.65,Amparafaravola meta-like virus 15 ,Amparafaravola meta-like virus 15  isolate MAD770
HGJMGBGXG_Madagascar-Amparafaravola-Feb-2019-Rainy-Mansonia-uniformis-3_S18,NODE_67_length_2326_cov_5.326676,Metaviridae,Madagascar,Amparafaravola,Feb-19,2019,Rainy,Mansonia uniformis,233,5006166,2362373,98.63,Amparafaravola meta-like virus 15 ,Amparafaravola meta-like virus 15  isolate MAD777
HNVY7AFX2_Madagascar-Amparafaravola-Feb-2021-Rainy-Mansonia-uniformis-1_S23,NODE_7_length_7049_cov_4.624713,Metaviridae,Madagascar,Amparafaravola,Feb-21,2021,Rainy,Mansonia uniformis,721,4796063,4104500,175.66,Amparafaravola meta-like virus 15 ,Amparafaravola meta-like virus 15  isolate MAD1132
HVLJHBGXH_Madagascar-Amparafaravola-Feb-2020-Rainy-Mansonia-uniformis-2_S3,NODE_20_length_4472_cov_16.042964,Metaviridae,Madagascar,Amparafaravola,Feb-20,2020,Rainy,Mansonia uniformis,1514,4261826,2833573,534.31,Amparafaravola meta-like virus 15 ,Amparafaravola meta-like virus 15  isolate MAD1385
HVLJHBGXH_Madagascar-Amparafaravola-Feb-2020-Rainy-Mansonia-uniformis-3_S4,NODE_2_length_7087_cov_5.912461,Metaviridae,Madagascar,Amparafaravola,Feb-20,2020,Rainy,Mansonia uniformis,905,3771877,1527245,592.57,Amparafaravola meta-like virus 15 ,Amparafaravola meta-like virus 15  isolate MAD1390
HVM35BGXH_Madagascar-Amparafaravola-Feb-2021-Rainy-Mansonia-uniformis-2_S48,NODE_2_length_7079_cov_16.477733,Metaviridae,Madagascar,Amparafaravola,Feb-21,2021,Rainy,Mansonia uniformis,2433,3833228,3597099,676.38,Amparafaravola meta-like virus 15 ,Amparafaravola meta-like virus 15  isolate MAD1655
HVM35BGXH_Madagascar-Amparafaravola-Feb-2021-Rainy-Mansonia-uniformis-3_S49,NODE_12_length_6918_cov_55.549452,Metaviridae,Madagascar,Amparafaravola,Feb-21,2021,Rainy,Mansonia uniformis,8758,14059476,12584123,695.96,Amparafaravola meta-like virus 15 ,Amparafaravola meta-like virus 15  isolate MAD1666
HGJMGBGXG_Madagascar-Amparafaravola-Aug-2019-Dry-Ma-uniformis-1_S63,NODE_3_length_6950_cov_5.010761,Metaviridae,Madagascar,Amparafaravola,Aug-19,2019,Dry,Mansonia uniformis,2156,9347341,6954286,310.02,Amparafaravola meta-like virus 16 ,Amparafaravola meta-like virus 16  isolate MAD686
HGJMGBGXG_Madagascar-Amparafaravola-Aug-2019-Dry-Ma-uniformis-2_S64,NODE_66_length_3863_cov_5.397098,Metaviridae,Madagascar,Amparafaravola,Aug-19,2019,Dry,Mansonia uniformis,586,11181658,7987942,73.36,Amparafaravola meta-like virus 16 ,Amparafaravola meta-like virus 16  isolate MAD692
HGJMGBGXG_Madagascar-Amparafaravola-Aug-2019-Dry-Ma-uniformis-3_S65,NODE_141_length_3383_cov_7.041390,Metaviridae,Madagascar,Amparafaravola,Aug-19,2019,Dry,Mansonia uniformis,19241,9779046,8578067,2243.05,Amparafaravola meta-like virus 16 ,Amparafaravola meta-like virus 16  isolate MAD701
HGJMGBGXG_Madagascar-Amparafaravola-Feb-2019-Rainy-Mansonia-uniformis-1_S16,NODE_412_length_1355_cov_4.645866,Metaviridae,Madagascar,Amparafaravola,Feb-19,2019,Rainy,Mansonia uniformis,165,11923042,5137707,32.12,Amparafaravola meta-like virus 16 ,Amparafaravola meta-like virus 16  isolate MAD764
HGJMGBGXG_Madagascar-Amparafaravola-Feb-2019-Rainy-Mansonia-uniformis-2_S17,NODE_170_length_1901_cov_4.166302,Metaviridae,Madagascar,Amparafaravola,Feb-19,2019,Rainy,Mansonia uniformis,310,8124834,5194077,59.68,Amparafaravola meta-like virus 16 ,Amparafaravola meta-like virus 16  isolate MAD771
HVLJHBGXH_Madagascar-Amparafaravola-Feb-2020-Rainy-Mansonia-uniformis-3_S4,NODE_165_length_1431_cov_1.608247,Metaviridae,Madagascar,Amparafaravola,Feb-20,2020,Rainy,Mansonia uniformis,53,3771877,1527245,34.7,Amparafaravola meta-like virus 16 ,Amparafaravola meta-like virus 16  isolate MAD1391
HVM35BGXH_Madagascar-Amparafaravola-Feb-2021-Rainy-Mansonia-uniformis-2_S48,NODE_75_length_2802_cov_3.319897,Metaviridae,Madagascar,Amparafaravola,Feb-21,2021,Rainy,Mansonia uniformis,265,3833228,3597099,73.67,Amparafaravola meta-like virus 16 ,Amparafaravola meta-like virus 16  isolate MAD1656
HVM35BGXH_Madagascar-Amparafaravola-Feb-2021-Rainy-Mansonia-uniformis-3_S49,NODE_8_length_7091_cov_21.651040,Metaviridae,Madagascar,Amparafaravola,Feb-21,2021,Rainy,Mansonia uniformis,6561,14059476,12584123,521.37,Amparafaravola meta-like virus 16 ,Amparafaravola meta-like virus 16  isolate MAD1667
HGJMGBGXG_Madagascar-Amparafaravola-Aug-2019-Dry-Ma-uniformis-1_S63,NODE_13_length_5277_cov_2.768832,Metaviridae,Madagascar,Amparafaravola,Aug-19,2019,Dry,Mansonia uniformis,480,9347341,6954286,69.02,Amparafaravola meta-like virus 17 ,Amparafaravola meta-like virus 17  isolate MAD687
HGJMGBGXG_Madagascar-Amparafaravola-Aug-2019-Dry-Ma-uniformis-2_S64,NODE_203_length_1946_cov_2.701014,Metaviridae,Madagascar,Amparafaravola,Aug-19,2019,Dry,Mansonia uniformis,236,11181658,7987942,29.55,Amparafaravola meta-like virus 17 ,Amparafaravola meta-like virus 17  isolate MAD693
HGJMGBGXG_Madagascar-Amparafaravola-Aug-2019-Dry-Ma-uniformis-3_S65,NODE_159_length_3226_cov_6.117031,Metaviridae,Madagascar,Amparafaravola,Aug-19,2019,Dry,Mansonia uniformis,10144,9779046,8578067,1182.55,Amparafaravola meta-like virus 17 ,Amparafaravola meta-like virus 17  isolate MAD702
HGJMGBGXG_Madagascar-Amparafaravola-Feb-2019-Rainy-Mansonia-uniformis-1_S16,NODE_332_length_1503_cov_1.749650,Metaviridae,Madagascar,Amparafaravola,Feb-19,2019,Rainy,Mansonia uniformis,91,11923042,5137707,17.71,Amparafaravola meta-like virus 17 ,Amparafaravola meta-like virus 17  isolate MAD765
HGJMGBGXG_Madagascar-Amparafaravola-Feb-2019-Rainy-Mansonia-uniformis-2_S17,NODE_126_length_2174_cov_2.404569,Metaviridae,Madagascar,Amparafaravola,Feb-19,2019,Rainy,Mansonia uniformis,5261,8124834,5194077,1012.88,Amparafaravola meta-like virus 17 ,Amparafaravola meta-like virus 17  isolate MAD772
HGJMGBGXG_Madagascar-Amparafaravola-Feb-2019-Rainy-Mansonia-uniformis-3_S18,NODE_220_length_1295_cov_1.419804,Metaviridae,Madagascar,Amparafaravola,Feb-19,2019,Rainy,Mansonia uniformis,48,5006166,2362373,20.32,Amparafaravola meta-like virus 17 ,Amparafaravola meta-like virus 17  isolate MAD778
HNVY7AFX2_Madagascar-Amparafaravola-Feb-2021-Rainy-Mansonia-uniformis-1_S23,NODE_678_length_2108_cov_2.876658,Metaviridae,Madagascar,Amparafaravola,Feb-21,2021,Rainy,Mansonia uniformis,152,4796063,4104500,37.03,Amparafaravola meta-like virus 17 ,Amparafaravola meta-like virus 17  isolate MAD1133
HVM35BGXH_Madagascar-Amparafaravola-Feb-2021-Rainy-Mansonia-uniformis-3_S49,NODE_29_length_6158_cov_17.750698,Metaviridae,Madagascar,Amparafaravola,Feb-21,2021,Rainy,Mansonia uniformis,2790,14059476,12584123,221.71,Amparafaravola meta-like virus 17 ,Amparafaravola meta-like virus 17  isolate MAD1668
HGJMGBGXG_Madagascar-Amparafaravola-Aug-2019-Dry-Ma-uniformis-1_S63,NODE_46_length_3979_cov_2.858423,Metaviridae,Madagascar,Amparafaravola,Aug-19,2019,Dry,Mansonia uniformis,311,9347341,6954286,44.72,Amparafaravola meta-like virus 18 ,Amparafaravola meta-like virus 18  isolate MAD688
HGJMGBGXG_Madagascar-Amparafaravola-Aug-2019-Dry-Ma-uniformis-2_S64,NODE_580_length_1145_cov_2.189366,Metaviridae,Madagascar,Amparafaravola,Aug-19,2019,Dry,Mansonia uniformis,64,11181658,7987942,8.01,Amparafaravola meta-like virus 18 ,Amparafaravola meta-like virus 18  isolate MAD694
HGJMGBGXG_Madagascar-Amparafaravola-Aug-2019-Dry-Ma-uniformis-3_S65,NODE_4_length_7336_cov_7.343109,Metaviridae,Madagascar,Amparafaravola,Aug-19,2019,Dry,Mansonia uniformis,1361,9779046,8578067,158.66,Amparafaravola meta-like virus 18 ,Amparafaravola meta-like virus 18  isolate MAD703
HGJMGBGXG_Madagascar-Amparafaravola-Feb-2019-Rainy-Mansonia-uniformis-1_S16,NODE_158_length_2179_cov_3.929250,Metaviridae,Madagascar,Amparafaravola,Feb-19,2019,Rainy,Mansonia uniformis,235,11923042,5137707,45.74,Amparafaravola meta-like virus 18 ,Amparafaravola meta-like virus 18  isolate MAD766
HGJMGBGXG_Madagascar-Amparafaravola-Feb-2019-Rainy-Mansonia-uniformis-2_S17,NODE_29_length_4017_cov_2.492647,Metaviridae,Madagascar,Amparafaravola,Feb-19,2019,Rainy,Mansonia uniformis,310,8124834,5194077,59.68,Amparafaravola meta-like virus 18 ,Amparafaravola meta-like virus 18  isolate MAD773
HGJMGBGXG_Madagascar-Amparafaravola-Feb-2019-Rainy-Mansonia-uniformis-3_S18,NODE_237_length_1251_cov_1.945671,Metaviridae,Madagascar,Amparafaravola,Feb-19,2019,Rainy,Mansonia uniformis,75,5006166,2362373,31.75,Amparafaravola meta-like virus 18 ,Amparafaravola meta-like virus 18  isolate MAD779
HNVY7AFX2_Madagascar-Amparafaravola-Feb-2021-Rainy-Mansonia-uniformis-1_S23,NODE_3766_length_1009_cov_1.311966,Metaviridae,Madagascar,Amparafaravola,Feb-21,2021,Rainy,Mansonia uniformis,33,4796063,4104500,8.04,Amparafaravola meta-like virus 18 ,Amparafaravola meta-like virus 18  isolate MAD1134
HVLJHBGXH_Madagascar-Amparafaravola-Feb-2020-Rainy-Mansonia-uniformis-2_S3,NODE_319_length_1113_cov_1.160577,Metaviridae,Madagascar,Amparafaravola,Feb-20,2020,Rainy,Mansonia uniformis,22,4261826,2833573,7.76,Amparafaravola meta-like virus 18 ,Amparafaravola meta-like virus 18  isolate MAD1386
HVM35BGXH_Madagascar-Amparafaravola-Feb-2021-Rainy-Mansonia-uniformis-2_S48,NODE_393_length_1406_cov_1.740435,Metaviridae,Madagascar,Amparafaravola,Feb-21,2021,Rainy,Mansonia uniformis,235,3833228,3597099,65.33,Amparafaravola meta-like virus 18 ,Amparafaravola meta-like virus 18  isolate MAD1657
HVM35BGXH_Madagascar-Amparafaravola-Feb-2021-Rainy-Mansonia-uniformis-3_S49,NODE_4_length_7337_cov_12.274642,Metaviridae,Madagascar,Amparafaravola,Feb-21,2021,Rainy,Mansonia uniformis,2226,14059476,12584123,176.89,Amparafaravola meta-like virus 18 ,Amparafaravola meta-like virus 18  isolate MAD1669
HGJMGBGXG_Madagascar-Amparafaravola-Aug-2019-Dry-Ma-uniformis-1_S63,NODE_629_length_1062_cov_1.569262,Metaviridae,Madagascar,Amparafaravola,Aug-19,2019,Dry,Mansonia uniformis,40,9347341,6954286,5.75,Amparafaravola meta-like virus 19 ,Amparafaravola meta-like virus 19  isolate MAD689
HGJMGBGXG_Madagascar-Amparafaravola-Aug-2019-Dry-Ma-uniformis-3_S65,NODE_162_length_3185_cov_2.215617,Metaviridae,Madagascar,Amparafaravola,Aug-19,2019,Dry,Mansonia uniformis,206,9779046,8578067,24.01,Amparafaravola meta-like virus 19 ,Amparafaravola meta-like virus 19  isolate MAD704
HVM35BGXH_Madagascar-Amparafaravola-Feb-2021-Rainy-Mansonia-uniformis-2_S48,NODE_450_length_1324_cov_1.166267,Metaviridae,Madagascar,Amparafaravola,Feb-21,2021,Rainy,Mansonia uniformis,192,3833228,3597099,53.38,Amparafaravola meta-like virus 19 ,Amparafaravola meta-like virus 19  isolate MAD1658
HVM35BGXH_Madagascar-Amparafaravola-Feb-2021-Rainy-Mansonia-uniformis-3_S49,NODE_9_length_7081_cov_8.939070,Metaviridae,Madagascar,Amparafaravola,Feb-21,2021,Rainy,Mansonia uniformis,1983,14059476,12584123,157.58,Amparafaravola meta-like virus 19 ,Amparafaravola meta-like virus 19  isolate MAD1670
HGJMGBGXG_Madagascar-Amparafaravola-Aug-2019-Dry-Ma-uniformis-2_S64,NODE_592_length_1135_cov_1.254237,Metaviridae,Madagascar,Amparafaravola,Aug-19,2019,Dry,Mansonia uniformis,38,11181658,7987942,4.76,Amparafaravola meta-like virus 20 ,Amparafaravola meta-like virus 20  isolate MAD695
HGJMGBGXG_Madagascar-Amparafaravola-Aug-2019-Dry-Ma-uniformis-3_S65,NODE_825_length_1434_cov_1.974284,Metaviridae,Madagascar,Amparafaravola,Aug-19,2019,Dry,Mansonia uniformis,1095,9779046,8578067,127.65,Amparafaravola meta-like virus 20 ,Amparafaravola meta-like virus 20  isolate MAD705
HVM35BGXH_Madagascar-Amparafaravola-Feb-2021-Rainy-Mansonia-uniformis-3_S49,NODE_228_length_3350_cov_3.626182,Metaviridae,Madagascar,Amparafaravola,Feb-21,2021,Rainy,Mansonia uniformis,425,14059476,12584123,33.77,Amparafaravola meta-like virus 20 ,Amparafaravola meta-like virus 20  isolate MAD1671
HGJMGBGXG_Madagascar-Amparafaravola-Aug-2019-Dry-Ma-uniformis-2_S64,NODE_28_length_4689_cov_2.256499,Metaviridae,Madagascar,Amparafaravola,Aug-19,2019,Dry,Mansonia uniformis,477,11181658,7987942,59.72,Amparafaravola meta-like virus 21 ,Amparafaravola meta-like virus 21  isolate MAD696
HGJMGBGXG_Madagascar-Amparafaravola-Aug-2019-Dry-Ma-uniformis-3_S65,NODE_516_length_1823_cov_2.154857,Metaviridae,Madagascar,Amparafaravola,Aug-19,2019,Dry,Mansonia uniformis,184,9779046,8578067,21.45,Amparafaravola meta-like virus 21 ,Amparafaravola meta-like virus 21  isolate MAD706
HGJMGBGXG_Madagascar-Amparafaravola-Feb-2019-Rainy-Mansonia-uniformis-1_S16,NODE_135_length_2377_cov_0.931424,Metaviridae,Madagascar,Amparafaravola,Feb-19,2019,Rainy,Mansonia uniformis,110,11923042,5137707,21.41,Amparafaravola meta-like virus 21 ,Amparafaravola meta-like virus 21  isolate MAD767
HGJMGBGXG_Madagascar-Amparafaravola-Feb-2019-Rainy-Mansonia-uniformis-2_S17,NODE_180_length_1859_cov_1.232363,Metaviridae,Madagascar,Amparafaravola,Feb-19,2019,Rainy,Mansonia uniformis,109,8124834,5194077,20.99,Amparafaravola meta-like virus 21 ,Amparafaravola meta-like virus 21  isolate MAD774
HNVY7AFX2_Madagascar-Amparafaravola-Feb-2021-Rainy-Mansonia-uniformis-1_S23,NODE_999_length_1849_cov_1.454392,Metaviridae,Madagascar,Amparafaravola,Feb-21,2021,Rainy,Mansonia uniformis,91,4796063,4104500,22.17,Amparafaravola meta-like virus 21 ,Amparafaravola meta-like virus 21  isolate MAD1135
HVM35BGXH_Madagascar-Amparafaravola-Feb-2021-Rainy-Mansonia-uniformis-2_S48,NODE_157_length_2035_cov_0.986748,Metaviridae,Madagascar,Amparafaravola,Feb-21,2021,Rainy,Mansonia uniformis,143,3833228,3597099,39.75,Amparafaravola meta-like virus 21 ,Amparafaravola meta-like virus 21  isolate MAD1659
HVM35BGXH_Madagascar-Amparafaravola-Feb-2021-Rainy-Mansonia-uniformis-3_S49,NODE_222_length_3392_cov_7.552877,Metaviridae,Madagascar,Amparafaravola,Feb-21,2021,Rainy,Mansonia uniformis,1176,14059476,12584123,93.45,Amparafaravola meta-like virus 21 ,Amparafaravola meta-like virus 21  isolate MAD1672
HGJMGBGXG_Madagascar-Amparafaravola-Aug-2019-Dry-Ma-uniformis-2_S64,NODE_620_length_1108_cov_2.326570,Metaviridae,Madagascar,Amparafaravola,Aug-19,2019,Dry,Mansonia uniformis,49,11181658,7987942,6.13,Amparafaravola meta-like virus 22 ,Amparafaravola meta-like virus 22  isolate MAD697
HGJMGBGXG_Madagascar-Amparafaravola-Feb-2019-Rainy-Mansonia-uniformis-2_S17,NODE_362_length_1364_cov_1.409760,Metaviridae,Madagascar,Amparafaravola,Feb-19,2019,Rainy,Mansonia uniformis,986,8124834,5194077,189.83,Amparafaravola meta-like virus 22 ,Amparafaravola meta-like virus 22  isolate MAD775
HVM35BGXH_Madagascar-Amparafaravola-Feb-2021-Rainy-Mansonia-uniformis-2_S48,NODE_79_length_2716_cov_1.193719,Metaviridae,Madagascar,Amparafaravola,Feb-21,2021,Rainy,Mansonia uniformis,156,3833228,3597099,43.37,Amparafaravola meta-like virus 22 ,Amparafaravola meta-like virus 22  isolate MAD1660
HVM35BGXH_Madagascar-Amparafaravola-Feb-2021-Rainy-Mansonia-uniformis-3_S49,NODE_2_length_7545_cov_11.265257,Metaviridae,Madagascar,Amparafaravola,Feb-21,2021,Rainy,Mansonia uniformis,16658,14059476,12584123,1323.73,Amparafaravola meta-like virus 22 ,Amparafaravola meta-like virus 22  isolate MAD1673
HGJMGBGXG_Madagascar-Amparafaravola-Aug-2019-Dry-Ma-uniformis-3_S65,NODE_406_length_2047_cov_1.788754,Metaviridae,Madagascar,Amparafaravola,Aug-19,2019,Dry,Mansonia uniformis,81,9779046,8578067,9.44,Amparafaravola meta-like virus 26 ,Amparafaravola meta-like virus 26  isolate MAD710
HVM35BGXH_Madagascar-Amparafaravola-Feb-2021-Rainy-Mansonia-uniformis-2_S48,NODE_152_length_2063_cov_1.192965,Metaviridae,Madagascar,Amparafaravola,Feb-21,2021,Rainy,Mansonia uniformis,92,3833228,3597099,25.58,Amparafaravola meta-like virus 26 ,Amparafaravola meta-like virus 26  isolate MAD1661
HVM35BGXH_Madagascar-Amparafaravola-Feb-2021-Rainy-Mansonia-uniformis-3_S49,NODE_2293_length_1128_cov_2.920379,Metaviridae,Madagascar,Amparafaravola,Feb-21,2021,Rainy,Mansonia uniformis,98,14059476,12584123,7.79,Amparafaravola meta-like virus 26 ,Amparafaravola meta-like virus 26  isolate MAD1675
HGJMGBGXG_Madagascar-Amparafaravola-Aug-2019-Dry-Ma-uniformis-1_S63,NODE_411_length_1320_cov_2.594226,Narnaviridae,Madagascar,Amparafaravola,Aug-19,2019,Dry,Mansonia uniformis,47,9347341,6954286,6.76,Amparafaravola narna-like virus 4 ,Amparafaravola narna-like virus 4  isolate MAD690
HGJMGBGXG_Madagascar-Amparafaravola-Aug-2019-Dry-Ma-uniformis-2_S64,NODE_219_length_1878_cov_5.154017,Narnaviridae,Madagascar,Amparafaravola,Aug-19,2019,Dry,Mansonia uniformis,156,11181658,7987942,19.53,Amparafaravola narna-like virus 4 ,Amparafaravola narna-like virus 4  isolate MAD698
HGJMGBGXG_Madagascar-Amparafaravola-Aug-2019-Dry-Ma-uniformis-3_S65,NODE_1118_length_1233_cov_2.036207,Narnaviridae,Madagascar,Amparafaravola,Aug-19,2019,Dry,Mansonia uniformis,39,9779046,8578067,4.55,Amparafaravola narna-like virus 4 ,Amparafaravola narna-like virus 4  isolate MAD711
HGJMGBGXG_Madagascar-Amparafaravola-Aug-2019-Dry-Ma-uniformis-2_S64,NODE_14_length_5351_cov_40.097575,Orthototiviridae,Madagascar,Amparafaravola,Aug-19,2019,Dry,Mansonia uniformis,3194,11181658,7987942,399.85,Amparafaravola orthototi-like virus 10 ,Amparafaravola orthototi-like virus 10  isolate MAD699
HGJMGBGXG_Madagascar-Amparafaravola-Aug-2019-Dry-Ma-uniformis-3_S65,NODE_6_length_7219_cov_110.511335,Orthototiviridae,Madagascar,Amparafaravola,Aug-19,2019,Dry,Mansonia uniformis,11816,9779046,8578067,1377.47,Amparafaravola orthototi-like virus 10 ,Amparafaravola orthototi-like virus 10  isolate MAD712
HGJMGBGXG_Madagascar-Amparafaravola-Feb-2019-Rainy-Mansonia-uniformis-1_S16,NODE_101_length_2772_cov_2.553538,Orthototiviridae,Madagascar,Amparafaravola,Feb-19,2019,Rainy,Mansonia uniformis,239,11923042,5137707,46.52,Amparafaravola orthototi-like virus 10 ,Amparafaravola orthototi-like virus 10  isolate MAD768
HGJMGBGXG_Madagascar-Amparafaravola-Feb-2019-Rainy-Mansonia-uniformis-2_S17,NODE_2_length_7041_cov_6.347589,Orthototiviridae,Madagascar,Amparafaravola,Feb-19,2019,Rainy,Mansonia uniformis,743,8124834,5194077,143.05,Amparafaravola orthototi-like virus 10 ,Amparafaravola orthototi-like virus 10  isolate MAD776
HGJMGBGXG_Madagascar-Amparafaravola-Feb-2019-Rainy-Mansonia-uniformis-3_S18,NODE_1_length_7206_cov_2.520398,Orthototiviridae,Madagascar,Amparafaravola,Feb-19,2019,Rainy,Mansonia uniformis,348,5006166,2362373,147.31,Amparafaravola orthototi-like virus 10 ,Amparafaravola orthototi-like virus 10  isolate MAD780
HNVY7AFX2_Madagascar-Amparafaravola-Feb-2021-Rainy-Mansonia-uniformis-1_S23,NODE_4_length_7235_cov_111.448478,Orthototiviridae,Madagascar,Amparafaravola,Feb-21,2021,Rainy,Mansonia uniformis,11686,4796063,4104500,2847.12,Amparafaravola orthototi-like virus 10 ,Amparafaravola orthototi-like virus 10  isolate MAD1140
HVLJHBGXH_Madagascar-Amparafaravola-Feb-2020-Rainy-Mansonia-uniformis-2_S3,NODE_6_length_5783_cov_7.828021,Orthototiviridae,Madagascar,Amparafaravola,Feb-20,2020,Rainy,Mansonia uniformis,688,4261826,2833573,242.8,Amparafaravola orthototi-like virus 10 ,Amparafaravola orthototi-like virus 10  isolate MAD1388
HVLJHBGXH_Madagascar-Amparafaravola-Feb-2020-Rainy-Mansonia-uniformis-3_S4,NODE_1_length_7137_cov_16.708239,Orthototiviridae,Madagascar,Amparafaravola,Feb-20,2020,Rainy,Mansonia uniformis,1718,3771877,1527245,1124.9,Amparafaravola orthototi-like virus 10 ,Amparafaravola orthototi-like virus 10  isolate MAD1392
HVM35BGXH_Madagascar-Amparafaravola-Feb-2021-Rainy-Mansonia-uniformis-3_S49,NODE_7_length_7117_cov_33.621238,Orthototiviridae,Madagascar,Amparafaravola,Feb-21,2021,Rainy,Mansonia uniformis,3424,14059476,12584123,272.09,Amparafaravola orthototi-like virus 10 ,Amparafaravola orthototi-like virus 10  isolate MAD1690
HVM35BGXH_Madagascar-Mampikony-Feb-2021-Rainy-Mansonia-uniformis-1_S69,NODE_3_length_6984_cov_6.828679,Metaviridae,Madagascar,Mampikony,Feb-21,2021,Rainy,Mansonia uniformis,1154,4013473,2932065,393.58,Mampikony meta-like virus 46 ,Mampikony meta-like virus 46  isolate MAD1768
HVM35BGXH_Madagascar-Mampikony-Feb-2021-Rainy-Mansonia-uniformis-3_S71,NODE_7_length_7045_cov_21.057516,Metaviridae,Madagascar,Mampikony,Feb-21,2021,Rainy,Mansonia uniformis,3206,6150808,5565111,576.09,Mampikony meta-like virus 46 ,Mampikony meta-like virus 46  isolate MAD1802
HVM35BGXH_Madagascar-Mampikony-Feb-2021-Rainy-Mansonia-uniformis-1_S69,NODE_685_length_1129_cov_0.823864,Metaviridae,Madagascar,Mampikony,Feb-21,2021,Rainy,Mansonia uniformis,36,4013473,2932065,12.28,Mampikony meta-like virus 49 ,Mampikony meta-like virus 49  isolate MAD1769
HVM35BGXH_Madagascar-Mampikony-Feb-2021-Rainy-Mansonia-uniformis-3_S71,NODE_67_length_4045_cov_1.496979,Metaviridae,Madagascar,Mampikony,Feb-21,2021,Rainy,Mansonia uniformis,247,6150808,5565111,44.38,Mampikony meta-like virus 49 ,Mampikony meta-like virus 49  isolate MAD1804
HVM35BGXH_Madagascar-Mampikony-Feb-2021-Rainy-Mansonia-uniformis-1_S69,NODE_630_length_1165_cov_0.846154,Metaviridae,Madagascar,Mampikony,Feb-21,2021,Rainy,Mansonia uniformis,41,4013473,2932065,13.98,Mampikony meta-like virus 52 ,Mampikony meta-like virus 52  isolate MAD1770
HVM35BGXH_Madagascar-Mampikony-Feb-2021-Rainy-Mansonia-uniformis-3_S71,NODE_1_length_7534_cov_3.594424,Metaviridae,Madagascar,Mampikony,Feb-21,2021,Rainy,Mansonia uniformis,837,6150808,5565111,150.4,Mampikony meta-like virus 52 ,Mampikony meta-like virus 52  isolate MAD1806
